timestamp,user,action,final_risk_score,mitre_tag
2026-01-14 03:44,guest,dataexfil,53.9,TA0001
2026-01-14 10:08,guest,dataexfil,34.9,TA0004
2026-01-14 14:57,user1,login,46.2,T1201
2026-01-13 19:22,user1,fileaccess,40.9,TA0010
2026-01-14 03:39,guest,dataexfil,68.9,T1078
2026-01-14 03:42,guest,fileaccess,38.2,T1201
2026-01-14 04:14,guest,fileaccess,54.0,TA0001
2026-01-14 15:39,guest,login,59.6,TA0008
2026-01-13 19:11,user2,privilegeescalation,88.8,T1078
2026-01-14 09:21,user2,privilegeescalation,123.4,TA0008
2026-01-14 00:51,admin,privilegeescalation,83.9,TA0004
2026-01-14 16:42,admin,dataexfil,30.2,TA0010
2026-01-13 23:27,admin,login,47.4,TA0004
2026-01-13 20:25,guest,login,80.1,TA0004
2026-01-13 22:11,user2,privilegeescalation,87.3,TA0001
2026-01-14 09:01,user2,usbinsert,125.2,TA0001
2026-01-14 16:26,admin,usbinsert,126.4,TA0008
2026-01-14 06:32,user1,fileaccess,55.0,T1078
2026-01-14 07:58,guest,dataexfil,33.5,T1078
2026-01-14 14:54,user1,privilegeescalation,68.1,T1201
2026-01-14 14:50,user1,usbinsert,108.8,T1078
2026-01-14 08:45,admin,usbinsert,68.8,T1078
2026-01-14 16:16,user1,privilegeescalation,115.3,TA0010
2026-01-14 16:26,guest,privilegeescalation,115.2,T1201
2026-01-13 22:31,user2,login,51.5,TA0008
2026-01-14 10:36,user2,privilegeescalation,97.1,T1201
2026-01-14 01:47,admin,login,77.3,T1078
2026-01-14 14:23,admin,privilegeescalation,81.3,TA0010
2026-01-14 11:59,guest,usbinsert,84.7,TA0008
2026-01-14 05:10,admin,fileaccess,58.7,TA0001
2026-01-14 17:39,guest,privilegeescalation,79.8,T1059
2026-01-14 04:49,guest,dataexfil,44.1,T1201
2026-01-14 11:33,user2,dataexfil,72.2,TA0010
2026-01-14 15:36,user2,usbinsert,78.6,TA0004
2026-01-13 19:35,guest,fileaccess,82.0,TA0010
2026-01-14 16:46,user1,privilegeescalation,96.9,TA0002
2026-01-14 06:18,user2,privilegeescalation,83.9,T1078
2026-01-14 04:52,guest,fileaccess,76.8,T1059
2026-01-13 20:40,user1,login,35.9,TA0004
2026-01-13 19:05,admin,fileaccess,49.5,TA0010
2026-01-14 11:47,guest,privilegeescalation,129.1,T1059
2026-01-14 06:20,admin,usbinsert,71.2,TA0001
2026-01-14 11:31,user1,dataexfil,23.3,T1059
2026-01-14 02:54,user1,fileaccess,37.9,TA0008
2026-01-14 11:13,user1,privilegeescalation,105.0,TA0001
2026-01-14 04:24,admin,dataexfil,24.2,TA0002
2026-01-13 19:51,user1,login,33.9,T1059
2026-01-14 02:45,user2,fileaccess,19.9,TA0002
2026-01-14 07:18,guest,privilegeescalation,97.0,T1201
2026-01-14 16:11,admin,fileaccess,45.6,T1059
2026-01-13 23:19,user2,fileaccess,26.3,TA0004
2026-01-14 07:21,guest,dataexfil,29.6,TA0001
2026-01-14 03:13,user1,fileaccess,58.5,TA0008
2026-01-14 00:16,user1,fileaccess,61.3,T1078
2026-01-14 13:56,user2,fileaccess,43.7,TA0004
2026-01-13 23:49,admin,fileaccess,29.3,TA0004
2026-01-14 06:20,guest,usbinsert,98.2,T1059
2026-01-13 23:45,guest,dataexfil,35.7,T1059
2026-01-14 16:37,admin,login,37.0,T1201
2026-01-14 17:36,admin,dataexfil,61.1,T1059
2026-01-14 09:07,guest,fileaccess,71.5,TA0008
2026-01-14 08:54,admin,usbinsert,102.2,T1201
2026-01-14 14:38,user2,login,49.2,T1059
2026-01-13 17:48,admin,fileaccess,58.6,TA0001
2026-01-14 16:05,admin,dataexfil,46.1,TA0010
2026-01-13 21:38,user1,dataexfil,69.9,T1059
2026-01-14 09:21,user2,fileaccess,29.2,T1078
2026-01-14 03:33,user2,fileaccess,72.8,TA0002
2026-01-13 23:28,admin,fileaccess,66.2,TA0002
2026-01-14 08:53,guest,fileaccess,69.7,T1201
2026-01-14 02:04,admin,login,33.6,TA0008
2026-01-14 08:37,user2,privilegeescalation,116.0,T1078
2026-01-14 03:47,user2,fileaccess,42.6,T1078
2026-01-14 03:03,admin,dataexfil,33.8,TA0010
2026-01-13 22:06,admin,dataexfil,46.8,T1201
2026-01-14 00:00,guest,login,72.1,T1078
2026-01-13 20:16,user2,usbinsert,107.0,T1078
2026-01-14 09:45,user2,login,45.8,TA0004
2026-01-14 16:30,admin,dataexfil,28.1,TA0004
2026-01-14 06:52,user2,usbinsert,90.3,TA0004
2026-01-13 21:02,user2,dataexfil,64.5,T1078
2026-01-13 21:05,admin,fileaccess,42.9,TA0002
2026-01-14 00:39,user2,privilegeescalation,135.9,TA0004
2026-01-14 01:18,admin,usbinsert,77.8,TA0002
2026-01-14 12:31,admin,dataexfil,60.7,TA0002
2026-01-14 15:36,user2,fileaccess,55.2,T1201
2026-01-14 10:28,admin,login,34.7,T1201
2026-01-14 03:59,user2,privilegeescalation,95.0,T1201
2026-01-14 12:54,user1,login,26.2,TA0010
2026-01-14 14:43,guest,privilegeescalation,122.6,TA0001
2026-01-13 22:45,admin,usbinsert,107.6,T1059
2026-01-14 11:54,user2,fileaccess,47.5,T1201
2026-01-13 18:45,user1,fileaccess,64.5,TA0008
2026-01-14 13:15,user2,fileaccess,51.5,T1078
2026-01-14 11:44,user2,usbinsert,118.0,TA0002
2026-01-14 17:30,guest,usbinsert,106.4,T1078
2026-01-14 01:43,user1,privilegeescalation,99.3,T1078
2026-01-13 22:47,user1,fileaccess,45.0,TA0004
2026-01-14 16:32,user2,fileaccess,41.9,TA0002
2026-01-14 11:25,user2,fileaccess,54.2,TA0004
2026-01-14 01:17,admin,dataexfil,67.5,T1078
2026-01-13 19:27,admin,privilegeescalation,72.0,T1059
2026-01-14 16:36,guest,fileaccess,25.3,TA0010
2026-01-14 07:35,user2,privilegeescalation,118.9,TA0002
2026-01-14 13:10,user1,privilegeescalation,87.3,TA0002
2026-01-14 09:24,admin,login,69.3,TA0008
2026-01-14 02:32,user2,privilegeescalation,79.6,TA0008
2026-01-14 08:05,guest,login,64.8,TA0004
2026-01-14 07:59,user2,usbinsert,135.8,T1078
2026-01-13 23:44,user2,privilegeescalation,101.4,TA0002
2026-01-14 01:15,user1,privilegeescalation,128.7,TA0010
2026-01-13 19:06,guest,login,27.8,TA0004
2026-01-14 06:53,user1,dataexfil,16.0,TA0004
2026-01-13 19:50,user1,fileaccess,61.2,TA0010
2026-01-14 07:17,user2,dataexfil,55.5,TA0001
2026-01-13 19:56,guest,login,53.1,TA0001
2026-01-14 11:12,admin,dataexfil,32.6,T1059
2026-01-13 23:01,guest,usbinsert,81.4,T1059
2026-01-13 19:19,guest,login,60.3,TA0002
2026-01-14 07:43,admin,usbinsert,121.9,T1201
2026-01-14 01:38,guest,dataexfil,43.7,TA0001
2026-01-14 00:50,guest,privilegeescalation,83.2,TA0010
2026-01-14 10:02,user1,dataexfil,66.5,T1201
2026-01-14 17:29,admin,privilegeescalation,93.0,TA0008
2026-01-14 01:28,guest,fileaccess,34.2,TA0008
2026-01-13 22:29,user2,fileaccess,82.4,TA0002
2026-01-14 00:38,user1,privilegeescalation,94.1,TA0004
2026-01-13 20:04,admin,login,54.3,T1059
2026-01-14 03:55,user2,privilegeescalation,126.3,TA0002
2026-01-13 22:21,user1,dataexfil,65.4,TA0010
2026-01-14 14:40,admin,dataexfil,48.3,T1059
2026-01-13 20:35,user2,login,70.1,TA0008
2026-01-14 09:52,user2,login,38.6,TA0004
2026-01-14 13:35,guest,privilegeescalation,72.1,T1059
2026-01-14 09:36,user1,usbinsert,132.3,T1201
2026-01-14 06:48,user2,usbinsert,86.6,TA0008
2026-01-14 15:23,admin,login,23.3,T1078
2026-01-13 18:52,guest,login,31.3,TA0004
2026-01-14 15:15,user2,usbinsert,100.5,TA0001
2026-01-13 23:58,guest,usbinsert,99.5,TA0010
2026-01-14 15:54,user1,privilegeescalation,89.7,TA0008
2026-01-14 12:37,user1,login,30.2,TA0010
2026-01-13 23:43,guest,usbinsert,87.8,TA0002
2026-01-13 23:49,guest,dataexfil,76.7,T1078
2026-01-13 20:57,guest,fileaccess,44.2,TA0008
2026-01-13 18:19,user2,privilegeescalation,98.2,TA0010
2026-01-14 11:40,user2,login,25.5,TA0008
2026-01-14 02:10,user2,usbinsert,78.1,TA0001
2026-01-14 09:55,user2,privilegeescalation,75.6,T1059
2026-01-13 18:11,admin,login,78.6,TA0008
2026-01-14 10:05,user2,privilegeescalation,106.0,T1201
2026-01-14 04:40,user2,login,38.6,TA0004
2026-01-13 23:41,user2,fileaccess,44.4,T1059
2026-01-13 19:28,admin,dataexfil,67.1,TA0008
2026-01-14 14:41,user1,fileaccess,58.1,TA0001
2026-01-14 10:05,user1,login,51.5,TA0001
2026-01-14 09:56,admin,fileaccess,26.1,T1059
2026-01-14 14:12,user2,login,30.9,TA0001
2026-01-14 10:57,admin,login,64.8,TA0001
2026-01-14 04:12,user1,privilegeescalation,101.1,TA0010
2026-01-14 02:19,guest,fileaccess,54.8,TA0001
2026-01-13 21:54,user2,usbinsert,111.6,TA0001
2026-01-14 03:59,admin,dataexfil,26.1,T1201
2026-01-14 09:19,user1,dataexfil,69.2,T1201
2026-01-13 18:14,user2,usbinsert,100.3,T1078
2026-01-13 17:47,admin,dataexfil,69.7,TA0008
2026-01-14 02:05,user2,fileaccess,54.2,TA0008
2026-01-13 18:55,admin,privilegeescalation,101.0,TA0001
2026-01-14 01:33,user1,privilegeescalation,118.4,T1078
2026-01-14 03:46,user2,fileaccess,60.9,TA0004
2026-01-14 15:53,guest,login,47.0,T1059
2026-01-13 21:51,admin,fileaccess,61.6,T1059
2026-01-14 15:39,user2,dataexfil,69.3,TA0001
2026-01-14 05:51,user2,dataexfil,57.0,TA0008
2026-01-14 05:33,guest,privilegeescalation,115.2,T1078
2026-01-14 07:22,user1,login,44.1,T1078
2026-01-14 15:09,admin,fileaccess,30.1,TA0002
2026-01-13 21:27,admin,dataexfil,79.7,TA0004
2026-01-14 07:53,guest,login,40.9,TA0010
2026-01-14 03:15,guest,privilegeescalation,112.6,TA0001
2026-01-14 05:20,user2,dataexfil,42.6,T1201
2026-01-14 08:00,user2,dataexfil,61.3,TA0001
2026-01-14 10:52,user2,usbinsert,88.6,TA0002
2026-01-14 12:19,user1,dataexfil,75.1,T1078
2026-01-14 04:29,admin,fileaccess,77.2,TA0010
2026-01-13 20:08,admin,login,32.8,TA0001
2026-01-14 07:32,user2,fileaccess,51.6,TA0004
2026-01-14 00:37,user1,privilegeescalation,76.0,TA0001
2026-01-14 07:23,user2,dataexfil,50.9,TA0010
2026-01-14 16:39,user2,dataexfil,32.2,TA0010
2026-01-13 21:11,user2,usbinsert,105.2,TA0002
2026-01-14 17:21,admin,privilegeescalation,109.1,T1059
2026-01-14 12:18,user1,fileaccess,78.0,TA0010
2026-01-14 05:23,user1,usbinsert,83.3,TA0002
2026-01-13 22:05,user1,usbinsert,109.0,T1078
2026-01-13 17:46,guest,fileaccess,39.2,TA0010
2026-01-14 04:39,admin,privilegeescalation,85.1,TA0008
2026-01-14 12:30,user2,login,49.9,T1201
2026-01-14 12:35,guest,login,73.9,TA0008
2026-01-13 21:35,guest,usbinsert,91.4,TA0004
2026-01-14 11:13,user1,usbinsert,125.7,TA0001
2026-01-14 12:34,guest,dataexfil,86.4,TA0004
2026-01-14 15:01,guest,login,30.1,T1201
2026-01-13 21:03,user1,usbinsert,92.7,TA0004
2026-01-14 16:52,admin,login,15.9,TA0002
2026-01-14 11:25,user2,dataexfil,60.9,T1059
2026-01-14 03:56,user1,dataexfil,62.7,T1059
2026-01-14 09:15,user1,login,55.3,T1059
2026-01-13 20:49,user2,fileaccess,83.7,TA0010
2026-01-14 17:38,admin,privilegeescalation,90.9,TA0010
2026-01-14 16:37,user1,privilegeescalation,70.0,TA0002
2026-01-14 12:46,admin,login,28.3,T1059
2026-01-14 04:09,admin,privilegeescalation,78.1,TA0010
2026-01-14 01:02,guest,usbinsert,88.6,TA0002
2026-01-13 20:22,guest,fileaccess,31.2,TA0008
2026-01-14 07:23,admin,usbinsert,96.2,TA0002
2026-01-14 04:51,admin,fileaccess,61.3,TA0010
2026-01-13 17:47,admin,usbinsert,112.0,T1078
2026-01-13 23:28,admin,usbinsert,89.7,TA0001
2026-01-14 11:48,user1,dataexfil,21.7,TA0008
2026-01-14 16:44,admin,fileaccess,63.2,TA0008
2026-01-14 02:58,user1,privilegeescalation,93.9,T1078
2026-01-14 08:09,admin,fileaccess,56.2,TA0002
2026-01-14 06:19,guest,login,64.9,TA0001
2026-01-14 09:03,user1,privilegeescalation,134.5,T1201
2026-01-14 03:33,guest,dataexfil,41.3,T1059
2026-01-13 23:51,admin,usbinsert,109.8,TA0004
2026-01-13 17:55,user1,privilegeescalation,77.7,T1201
2026-01-13 19:20,guest,dataexfil,58.7,TA0004
2026-01-13 22:48,admin,login,72.4,TA0002
2026-01-13 18:06,user2,privilegeescalation,78.4,T1201
2026-01-13 22:06,admin,dataexfil,69.0,TA0008
2026-01-13 19:25,admin,usbinsert,67.1,TA0004
2026-01-14 00:49,user1,privilegeescalation,103.3,TA0001
2026-01-13 20:03,user1,login,28.2,TA0008
2026-01-14 08:33,user2,privilegeescalation,118.8,TA0004
2026-01-13 21:08,admin,fileaccess,28.3,TA0008
2026-01-14 15:35,user1,privilegeescalation,72.2,T1201
2026-01-14 00:14,user2,login,65.9,TA0004
2026-01-13 23:01,user1,privilegeescalation,75.3,T1078
2026-01-13 18:10,user1,login,40.5,TA0004
2026-01-14 10:05,user1,privilegeescalation,98.7,TA0001
2026-01-14 11:50,user2,privilegeescalation,82.0,TA0010
2026-01-14 10:21,user1,dataexfil,63.5,TA0004
2026-01-14 11:05,admin,dataexfil,24.3,TA0004
2026-01-14 07:22,admin,fileaccess,19.0,TA0008
2026-01-14 00:35,user2,privilegeescalation,92.9,T1201
2026-01-14 10:57,user2,privilegeescalation,99.7,T1201
2026-01-13 22:14,admin,fileaccess,45.7,TA0008
2026-01-14 17:05,user2,usbinsert,88.5,TA0001
2026-01-14 12:33,user1,privilegeescalation,116.6,TA0010
2026-01-14 09:10,guest,login,18.3,T1201
2026-01-14 08:54,guest,dataexfil,60.2,TA0004
2026-01-13 18:40,user1,dataexfil,56.3,TA0002
2026-01-14 09:19,user2,login,41.1,TA0010
2026-01-13 20:20,admin,fileaccess,39.1,TA0002
2026-01-13 20:35,user2,usbinsert,68.2,TA0008
2026-01-14 11:30,user1,privilegeescalation,73.6,T1059
2026-01-13 20:21,admin,privilegeescalation,73.4,TA0001
2026-01-13 20:16,guest,usbinsert,104.7,T1078
2026-01-14 15:19,admin,privilegeescalation,106.8,T1059
2026-01-14 05:44,guest,privilegeescalation,109.9,T1201
2026-01-14 10:28,user2,usbinsert,85.6,T1078
2026-01-13 23:38,user2,privilegeescalation,87.4,T1059
2026-01-14 14:17,user1,usbinsert,83.7,TA0008
2026-01-14 01:58,admin,login,29.1,TA0004
2026-01-13 20:02,user2,usbinsert,115.2,TA0002
2026-01-14 02:30,guest,usbinsert,119.7,T1059
2026-01-14 03:50,user2,privilegeescalation,129.9,TA0004
2026-01-14 13:39,user1,login,41.6,T1201
2026-01-14 08:45,admin,privilegeescalation,105.9,TA0008
2026-01-14 11:32,user1,login,74.1,T1201
2026-01-13 21:49,guest,privilegeescalation,95.5,TA0001
2026-01-14 05:50,user2,fileaccess,26.1,T1059
2026-01-13 18:50,admin,fileaccess,59.6,TA0002
2026-01-13 18:07,user2,login,45.8,T1078
2026-01-14 03:58,admin,dataexfil,42.2,TA0002
2026-01-14 00:17,guest,login,52.3,TA0008
2026-01-14 03:05,user1,login,41.7,TA0008
2026-01-14 08:17,guest,login,70.4,TA0001
2026-01-14 09:45,user1,login,58.8,TA0010
2026-01-14 15:25,user1,fileaccess,27.7,TA0002
2026-01-14 06:49,admin,usbinsert,109.2,TA0004
2026-01-13 23:37,admin,usbinsert,87.4,T1201
2026-01-14 06:14,user2,usbinsert,116.4,TA0004
2026-01-14 14:54,user1,login,75.8,T1078
2026-01-14 08:39,admin,dataexfil,43.9,T1059
2026-01-14 04:22,user2,fileaccess,66.3,TA0004
2026-01-14 16:34,user2,login,28.7,TA0002
2026-01-14 03:58,admin,login,27.4,TA0001
2026-01-14 04:22,user2,dataexfil,50.7,T1078
2026-01-14 00:16,user2,usbinsert,90.6,TA0010
2026-01-14 05:52,user2,login,33.4,T1078
2026-01-14 06:50,guest,usbinsert,113.3,T1059
2026-01-14 08:23,user1,dataexfil,72.8,T1059
2026-01-14 14:14,user1,usbinsert,81.9,TA0008
2026-01-14 00:51,user1,privilegeescalation,107.9,TA0001
2026-01-14 12:57,user1,login,57.0,TA0004
2026-01-14 12:56,user2,fileaccess,44.0,TA0002
2026-01-14 08:32,user2,dataexfil,64.9,TA0004
2026-01-13 20:00,guest,usbinsert,86.9,T1078
2026-01-13 20:31,user2,usbinsert,109.7,TA0001
2026-01-14 15:17,user2,usbinsert,92.2,TA0010
2026-01-14 14:09,user2,privilegeescalation,127.9,TA0002
2026-01-14 14:05,guest,usbinsert,112.5,TA0008
2026-01-14 06:58,admin,privilegeescalation,74.6,TA0004
2026-01-14 13:06,admin,fileaccess,80.0,TA0008
2026-01-14 07:00,guest,fileaccess,48.6,TA0010
2026-01-13 23:54,user2,dataexfil,45.0,T1201
2026-01-14 09:01,user2,fileaccess,76.2,TA0001
2026-01-14 04:58,user2,dataexfil,57.3,TA0010
2026-01-13 22:16,admin,fileaccess,20.8,TA0001
2026-01-13 18:36,user2,usbinsert,106.4,T1059
2026-01-14 05:30,user1,dataexfil,61.7,T1201
2026-01-14 08:59,guest,fileaccess,36.8,TA0001
2026-01-14 15:18,user1,usbinsert,89.6,T1078
2026-01-14 06:13,guest,login,31.5,T1201
2026-01-14 03:13,user2,privilegeescalation,109.8,T1078
2026-01-14 16:14,user2,fileaccess,73.3,TA0010
2026-01-14 09:36,user1,dataexfil,33.3,TA0010
2026-01-13 23:39,user2,privilegeescalation,110.1,T1201
2026-01-14 07:04,user2,usbinsert,122.2,TA0010
2026-01-13 20:41,user1,login,78.3,T1201
2026-01-14 03:16,guest,privilegeescalation,120.6,TA0002
2026-01-14 06:54,admin,fileaccess,33.2,TA0001
2026-01-14 14:26,admin,usbinsert,76.4,TA0010
2026-01-13 18:52,admin,dataexfil,60.9,TA0001
2026-01-14 02:26,user1,dataexfil,45.4,TA0004
2026-01-14 11:37,admin,usbinsert,99.4,TA0008
2026-01-14 15:16,admin,fileaccess,46.7,T1201
2026-01-13 22:43,user1,login,82.0,TA0001
2026-01-14 00:52,admin,fileaccess,54.9,TA0004
2026-01-14 04:05,user1,dataexfil,37.9,TA0008
2026-01-14 15:10,admin,dataexfil,63.3,T1059
2026-01-14 04:21,user2,dataexfil,58.6,T1201
2026-01-14 04:11,user1,usbinsert,82.6,T1059
2026-01-13 21:24,guest,login,80.3,TA0004
2026-01-14 16:41,admin,usbinsert,119.6,TA0004
2026-01-13 18:16,user1,fileaccess,47.2,T1078
2026-01-14 08:20,admin,usbinsert,76.6,TA0001
2026-01-14 17:25,guest,usbinsert,83.4,T1059
2026-01-14 06:38,admin,privilegeescalation,102.8,TA0001
2026-01-14 14:26,admin,privilegeescalation,70.8,TA0001
2026-01-14 16:01,guest,dataexfil,47.1,TA0008
2026-01-14 03:36,user1,usbinsert,135.1,T1078
2026-01-14 06:41,user1,login,45.9,TA0008
2026-01-14 07:09,user2,privilegeescalation,117.5,T1059
2026-01-13 21:04,admin,fileaccess,56.6,TA0008
2026-01-14 00:55,user2,fileaccess,52.6,TA0008
2026-01-14 16:55,user1,usbinsert,111.8,TA0010
2026-01-13 19:42,user2,fileaccess,37.2,TA0001
2026-01-14 17:22,admin,fileaccess,43.4,TA0008
2026-01-13 19:07,user1,dataexfil,52.9,T1201
2026-01-13 17:45,admin,usbinsert,89.7,T1078
2026-01-14 00:15,user2,dataexfil,53.3,TA0004
2026-01-14 12:45,admin,login,50.5,TA0001
2026-01-14 12:45,admin,privilegeescalation,106.4,T1201
2026-01-14 02:09,admin,privilegeescalation,70.8,T1059
2026-01-13 18:44,guest,usbinsert,97.8,TA0001
2026-01-13 23:19,admin,dataexfil,35.7,TA0004
2026-01-14 04:08,user1,fileaccess,42.5,T1059
