timestamp,user,action,final_risk_score,mitre_tag
2026-01-14 07:51,admin,dataexfil,62.4,TA0001
2026-01-13 20:35,user1,usbinsert,122.1,TA0001
2026-01-14 01:49,user1,login,30.6,T1059
2026-01-14 15:00,user2,login,29.8,T1059
2026-01-13 22:49,user1,login,56.7,TA0008
2026-01-13 22:00,guest,usbinsert,112.2,TA0010
2026-01-14 02:09,admin,login,51.3,TA0004
2026-01-14 03:23,admin,login,20.8,T1059
2026-01-14 04:31,user2,fileaccess,26.5,TA0002
2026-01-14 06:32,admin,dataexfil,85.3,TA0001
2026-01-13 21:18,user1,login,50.0,TA0010
2026-01-14 06:12,admin,usbinsert,103.2,TA0008
2026-01-14 00:59,user2,privilegeescalation,105.2,TA0008
2026-01-14 15:25,admin,fileaccess,46.0,TA0004
2026-01-13 23:55,user2,dataexfil,70.1,T1059
2026-01-14 09:00,user2,usbinsert,69.2,TA0008
2026-01-14 17:13,admin,usbinsert,111.6,TA0004
2026-01-14 16:36,admin,privilegeescalation,98.1,TA0004
2026-01-14 08:11,user2,usbinsert,109.6,TA0008
2026-01-14 13:27,admin,usbinsert,79.7,TA0001
2026-01-14 09:12,admin,dataexfil,44.0,TA0001
2026-01-13 20:52,user2,dataexfil,43.9,TA0008
2026-01-14 02:18,guest,dataexfil,23.4,T1078
2026-01-14 03:36,user1,fileaccess,31.9,T1078
2026-01-14 01:50,user1,privilegeescalation,119.2,TA0001
2026-01-14 06:05,admin,privilegeescalation,94.6,TA0008
2026-01-14 08:16,guest,privilegeescalation,99.9,T1078
2026-01-13 21:52,guest,login,45.3,TA0008
2026-01-14 04:08,admin,dataexfil,59.9,T1201
2026-01-13 17:38,guest,dataexfil,70.1,TA0002
2026-01-14 07:14,user2,dataexfil,49.0,TA0004
2026-01-14 06:59,admin,fileaccess,31.5,TA0001
2026-01-13 20:06,admin,dataexfil,59.7,T1078
2026-01-13 22:14,user2,privilegeescalation,115.4,T1201
2026-01-14 09:39,admin,fileaccess,20.1,TA0002
2026-01-14 14:26,guest,dataexfil,56.9,TA0002
2026-01-14 17:15,admin,dataexfil,26.1,T1059
2026-01-14 15:03,guest,login,19.0,TA0002
2026-01-14 08:50,admin,fileaccess,69.1,T1059
2026-01-14 12:38,guest,login,17.9,T1078
2026-01-14 08:48,user1,dataexfil,79.9,TA0008
2026-01-14 15:24,user1,usbinsert,86.2,T1059
2026-01-14 05:53,admin,usbinsert,91.5,T1201
2026-01-14 13:08,admin,login,33.3,TA0008
2026-01-14 07:04,guest,login,51.1,T1078
2026-01-14 07:18,guest,fileaccess,81.2,TA0001
2026-01-14 12:30,user2,usbinsert,92.1,TA0008
2026-01-14 13:51,user1,dataexfil,17.1,T1078
2026-01-13 19:25,admin,dataexfil,29.3,TA0002
2026-01-13 19:19,user1,login,54.3,TA0010
2026-01-14 06:16,user1,dataexfil,68.1,TA0010
2026-01-14 10:21,user1,fileaccess,24.7,TA0004
2026-01-14 01:37,guest,privilegeescalation,102.1,TA0004
2026-01-14 12:04,user2,usbinsert,78.6,TA0001
2026-01-14 10:01,user1,usbinsert,93.6,TA0001
2026-01-14 14:55,guest,privilegeescalation,125.8,T1201
2026-01-13 17:44,user1,usbinsert,92.8,TA0010
2026-01-14 01:52,user2,dataexfil,48.5,TA0010
2026-01-14 15:41,user2,usbinsert,98.3,TA0001
2026-01-13 19:43,user2,privilegeescalation,96.5,T1078
2026-01-13 20:00,admin,privilegeescalation,121.6,TA0010
2026-01-14 07:55,user1,fileaccess,86.5,T1201
2026-01-14 09:39,guest,login,67.6,T1059
2026-01-14 03:09,guest,login,65.7,T1059
2026-01-14 05:45,admin,fileaccess,43.6,TA0010
2026-01-14 06:38,user2,login,33.3,TA0001
2026-01-14 17:12,guest,dataexfil,46.0,TA0008
2026-01-14 06:24,admin,fileaccess,55.8,T1201
2026-01-13 19:23,admin,fileaccess,40.3,T1201
2026-01-14 01:41,user1,privilegeescalation,113.4,T1059
2026-01-14 07:17,user2,login,48.1,TA0008
2026-01-14 07:22,admin,privilegeescalation,81.9,T1059
2026-01-14 15:18,admin,privilegeescalation,105.2,T1201
2026-01-13 22:27,user2,login,73.3,T1078
2026-01-14 13:57,guest,privilegeescalation,84.4,T1201
2026-01-14 12:23,guest,dataexfil,70.0,TA0008
2026-01-14 16:50,admin,fileaccess,42.4,TA0002
2026-01-14 05:52,admin,usbinsert,121.7,TA0008
2026-01-14 04:59,admin,login,42.6,TA0010
2026-01-14 11:19,user1,fileaccess,71.2,TA0010
2026-01-13 17:34,admin,privilegeescalation,82.7,TA0008
2026-01-14 14:33,user2,privilegeescalation,126.5,TA0002
2026-01-14 08:17,admin,privilegeescalation,88.4,TA0002
2026-01-14 07:42,admin,privilegeescalation,78.2,TA0002
2026-01-13 18:46,admin,dataexfil,51.1,TA0001
2026-01-13 20:06,user1,fileaccess,37.3,TA0002
2026-01-14 02:50,user1,privilegeescalation,94.6,T1059
2026-01-13 20:21,user1,privilegeescalation,113.3,TA0004
2026-01-14 03:01,user2,fileaccess,52.7,TA0008
2026-01-13 22:46,user1,login,87.9,T1059
2026-01-13 17:43,admin,dataexfil,56.6,TA0010
2026-01-13 23:14,user2,privilegeescalation,72.7,TA0002
2026-01-14 06:29,user1,usbinsert,110.4,T1059
2026-01-14 14:16,guest,dataexfil,27.8,TA0002
2026-01-14 00:33,user2,usbinsert,110.8,T1201
2026-01-13 17:52,user1,dataexfil,40.1,T1059
2026-01-13 18:45,user1,fileaccess,24.1,T1059
2026-01-14 07:19,admin,usbinsert,90.5,T1201
2026-01-14 10:11,guest,privilegeescalation,88.4,TA0001
2026-01-14 03:55,guest,fileaccess,35.9,TA0008
2026-01-14 10:58,user2,dataexfil,71.3,T1059
2026-01-13 19:37,user2,dataexfil,24.3,T1201
2026-01-13 23:58,guest,fileaccess,56.9,TA0010
2026-01-14 16:05,user1,login,62.3,TA0008
2026-01-13 21:22,user2,privilegeescalation,73.9,T1059
2026-01-14 12:02,admin,login,42.8,TA0010
2026-01-14 06:06,user1,login,78.2,TA0010
2026-01-14 02:49,user1,dataexfil,60.5,TA0002
2026-01-14 15:34,guest,privilegeescalation,91.9,TA0008
2026-01-13 21:22,user1,dataexfil,40.1,T1059
2026-01-13 23:41,admin,privilegeescalation,110.1,T1059
2026-01-14 09:33,guest,login,38.1,T1078
2026-01-13 22:19,user2,fileaccess,46.9,T1059
2026-01-14 11:38,user2,dataexfil,73.8,TA0008
2026-01-14 12:28,user1,privilegeescalation,90.3,TA0002
2026-01-14 12:48,guest,fileaccess,28.3,TA0008
2026-01-14 02:25,user1,privilegeescalation,101.5,T1059
2026-01-13 23:52,user2,usbinsert,71.7,TA0008
2026-01-13 23:05,user1,dataexfil,33.2,TA0010
2026-01-14 01:20,admin,dataexfil,73.2,TA0002
2026-01-14 08:22,user1,login,49.6,TA0001
2026-01-14 10:36,user1,privilegeescalation,70.0,T1078
2026-01-14 02:05,user2,usbinsert,85.7,TA0010
2026-01-13 18:59,user1,dataexfil,75.5,TA0001
2026-01-14 03:49,user1,dataexfil,45.6,TA0002
2026-01-14 06:29,user2,dataexfil,58.2,TA0002
2026-01-14 04:15,guest,fileaccess,72.4,T1059
2026-01-14 03:47,user1,dataexfil,54.3,TA0004
2026-01-14 06:33,user1,login,44.1,TA0001
2026-01-14 04:06,guest,dataexfil,46.7,TA0008
2026-01-13 22:51,guest,fileaccess,31.4,T1078
2026-01-14 03:22,user1,fileaccess,33.2,T1201
2026-01-14 01:53,user2,privilegeescalation,113.2,T1201
2026-01-14 07:44,user1,fileaccess,64.4,TA0002
2026-01-13 22:00,admin,fileaccess,55.1,TA0001
2026-01-13 22:35,user2,fileaccess,44.0,TA0004
2026-01-13 19:22,admin,fileaccess,63.1,TA0010
2026-01-14 15:34,user1,login,54.7,T1059
2026-01-14 04:20,user1,fileaccess,61.9,TA0002
2026-01-14 10:41,guest,privilegeescalation,92.5,TA0001
2026-01-13 23:05,user1,usbinsert,113.7,TA0004
2026-01-14 15:33,user2,login,75.5,T1201
2026-01-13 20:58,guest,dataexfil,42.2,TA0010
2026-01-13 18:48,user2,privilegeescalation,106.6,TA0004
2026-01-13 23:23,guest,login,76.3,TA0010
2026-01-14 08:38,user1,fileaccess,48.2,TA0004
2026-01-14 11:08,user1,privilegeescalation,72.5,T1201
2026-01-14 15:34,admin,usbinsert,112.8,T1201
2026-01-14 05:22,user1,dataexfil,30.8,T1078
2026-01-14 05:40,admin,fileaccess,51.3,T1059
2026-01-14 15:17,user1,dataexfil,60.2,TA0010
2026-01-14 06:27,user1,fileaccess,26.3,T1201
2026-01-14 00:34,user2,usbinsert,81.0,T1201
2026-01-13 19:13,admin,fileaccess,35.3,T1078
2026-01-14 05:41,user2,dataexfil,39.5,T1078
2026-01-14 09:05,user1,fileaccess,61.3,TA0004
2026-01-13 18:30,admin,dataexfil,56.7,TA0010
2026-01-14 09:48,admin,privilegeescalation,99.2,TA0010
2026-01-14 00:03,admin,dataexfil,59.3,TA0008
2026-01-14 09:42,guest,privilegeescalation,98.4,TA0002
2026-01-14 02:16,guest,dataexfil,39.6,T1078
2026-01-14 13:39,guest,privilegeescalation,108.5,TA0001
2026-01-14 06:55,admin,dataexfil,71.2,T1078
2026-01-14 11:32,user1,login,53.3,TA0002
2026-01-13 21:55,guest,usbinsert,104.9,TA0008
2026-01-14 14:05,guest,fileaccess,62.6,TA0002
2026-01-14 07:52,guest,login,40.6,T1059
2026-01-14 12:07,user1,fileaccess,44.9,TA0001
2026-01-14 05:02,admin,login,54.5,TA0004
2026-01-14 15:28,admin,fileaccess,69.3,TA0008
2026-01-13 18:36,user2,dataexfil,34.3,TA0004
2026-01-14 03:33,admin,privilegeescalation,130.2,TA0004
2026-01-14 16:46,guest,login,32.1,T1078
2026-01-14 09:53,guest,usbinsert,105.7,T1078
2026-01-14 13:15,guest,login,22.9,TA0002
2026-01-14 01:08,admin,privilegeescalation,77.2,T1059
2026-01-14 00:27,admin,usbinsert,80.3,TA0004
2026-01-14 03:32,admin,dataexfil,40.5,T1078
2026-01-14 16:08,guest,fileaccess,48.5,T1078
2026-01-14 01:02,admin,privilegeescalation,97.6,T1201
2026-01-14 15:32,user1,dataexfil,57.0,TA0002
2026-01-13 21:57,user2,fileaccess,27.4,TA0008
2026-01-13 17:57,user2,login,58.0,TA0002
2026-01-14 01:46,admin,privilegeescalation,132.3,T1201
2026-01-14 04:57,user1,usbinsert,89.5,TA0004
2026-01-13 20:50,user1,dataexfil,58.6,T1059
2026-01-13 22:53,user1,fileaccess,37.2,TA0001
2026-01-14 15:20,user2,login,60.1,TA0004
2026-01-14 13:05,admin,dataexfil,39.0,TA0008
2026-01-13 22:43,user2,login,48.5,TA0010
2026-01-14 00:21,guest,dataexfil,44.7,TA0001
2026-01-14 13:38,user1,login,76.1,TA0008
2026-01-14 00:52,guest,login,44.1,TA0001
2026-01-13 22:28,user2,usbinsert,78.3,TA0002
2026-01-14 10:44,guest,fileaccess,41.8,TA0004
2026-01-13 19:56,guest,login,53.8,T1201
2026-01-13 20:55,user1,login,40.3,TA0008
2026-01-14 07:35,admin,dataexfil,48.8,T1201
2026-01-14 14:07,user2,usbinsert,98.8,TA0008
2026-01-14 15:30,user1,privilegeescalation,100.5,TA0002
2026-01-14 05:28,user1,privilegeescalation,96.3,TA0004
2026-01-13 23:01,user1,usbinsert,110.7,TA0010
2026-01-13 18:56,user1,dataexfil,62.0,TA0002
2026-01-14 08:14,user1,login,47.7,T1078
2026-01-14 06:30,user2,privilegeescalation,71.0,TA0002
2026-01-14 02:29,admin,usbinsert,108.0,T1078
2026-01-14 00:47,user2,privilegeescalation,115.4,T1201
2026-01-14 00:49,user2,dataexfil,40.9,T1201
2026-01-14 16:03,guest,privilegeescalation,96.2,T1059
2026-01-14 13:08,user1,privilegeescalation,103.5,TA0004
2026-01-13 21:59,user2,privilegeescalation,77.1,TA0008
2026-01-14 04:19,guest,usbinsert,103.4,TA0001
2026-01-14 14:19,admin,privilegeescalation,91.4,TA0010
2026-01-14 05:39,user1,usbinsert,120.2,T1059
2026-01-14 05:14,admin,privilegeescalation,91.7,TA0008
2026-01-14 14:08,guest,fileaccess,29.4,T1059
2026-01-13 20:57,user2,dataexfil,69.3,TA0001
2026-01-14 01:37,admin,login,28.5,TA0004
2026-01-14 05:13,admin,usbinsert,125.6,TA0004
2026-01-14 00:25,user1,fileaccess,50.6,TA0010
2026-01-14 07:25,user1,login,21.9,TA0004
2026-01-13 17:31,guest,fileaccess,41.4,T1201
2026-01-14 11:02,user2,login,56.5,TA0001
2026-01-14 12:53,user1,usbinsert,121.5,T1078
2026-01-14 04:03,admin,fileaccess,19.7,TA0010
2026-01-14 11:03,guest,dataexfil,56.1,T1078
2026-01-14 12:37,user2,fileaccess,70.1,TA0002
2026-01-14 09:44,user2,login,32.2,T1059
2026-01-14 14:25,user1,fileaccess,62.7,TA0002
2026-01-13 22:44,user1,fileaccess,57.5,TA0010
2026-01-13 23:10,admin,dataexfil,29.6,TA0008
2026-01-14 07:52,user2,privilegeescalation,107.2,TA0010
2026-01-14 07:15,admin,privilegeescalation,104.1,T1059
2026-01-14 07:15,user1,privilegeescalation,111.8,TA0001
2026-01-13 17:51,guest,fileaccess,27.3,TA0002
2026-01-14 09:32,user2,dataexfil,66.4,TA0010
2026-01-14 04:52,guest,usbinsert,114.0,TA0002
2026-01-14 05:46,user1,dataexfil,74.4,TA0010
2026-01-14 05:37,guest,fileaccess,25.9,TA0008
2026-01-14 14:08,user1,privilegeescalation,72.3,TA0004
2026-01-14 07:01,admin,login,24.1,TA0004
2026-01-14 09:46,admin,fileaccess,33.1,TA0001
2026-01-14 08:30,user1,usbinsert,107.3,TA0004
2026-01-14 06:04,user1,fileaccess,24.9,TA0002
2026-01-14 09:50,guest,usbinsert,89.2,TA0010
2026-01-14 12:14,admin,login,45.6,TA0008
2026-01-14 00:56,user1,fileaccess,64.0,T1059
2026-01-14 13:15,guest,usbinsert,90.6,TA0002
2026-01-14 04:48,user1,fileaccess,40.9,T1201
2026-01-14 09:08,user1,dataexfil,36.2,T1201
2026-01-14 10:22,user2,login,67.2,T1201
2026-01-14 15:16,admin,usbinsert,122.5,T1201
2026-01-13 18:29,user1,dataexfil,77.1,T1201
2026-01-14 14:53,guest,privilegeescalation,114.7,T1078
2026-01-14 07:56,admin,privilegeescalation,128.4,TA0002
2026-01-14 15:19,guest,login,15.4,TA0001
2026-01-13 18:12,user1,usbinsert,85.9,T1059
2026-01-14 05:21,user1,login,63.9,TA0008
2026-01-14 05:36,guest,login,64.8,T1059
2026-01-14 04:25,user2,privilegeescalation,120.2,TA0001
2026-01-14 09:12,user2,fileaccess,48.9,TA0010
2026-01-13 22:28,guest,login,53.4,TA0001
2026-01-14 03:35,admin,privilegeescalation,102.0,TA0004
2026-01-14 06:17,admin,privilegeescalation,99.7,TA0010
2026-01-14 06:12,user2,fileaccess,33.0,TA0004
2026-01-14 15:44,guest,usbinsert,86.1,TA0004
2026-01-14 14:45,user2,fileaccess,22.7,T1201
2026-01-14 06:20,guest,login,55.7,T1059
2026-01-14 14:36,guest,fileaccess,31.0,T1201
2026-01-14 09:31,user2,login,33.9,T1201
2026-01-14 11:56,guest,dataexfil,57.4,TA0004
2026-01-14 02:45,user2,fileaccess,54.6,TA0008
2026-01-14 16:13,user1,fileaccess,52.9,TA0001
2026-01-14 05:27,user1,login,72.4,TA0008
2026-01-14 08:24,guest,login,31.0,TA0010
2026-01-14 16:26,user2,usbinsert,101.6,T1078
2026-01-13 17:35,user1,dataexfil,31.9,T1201
2026-01-14 04:06,guest,dataexfil,63.2,TA0004
2026-01-14 13:21,admin,fileaccess,18.6,TA0004
2026-01-14 16:43,user1,dataexfil,61.2,TA0002
2026-01-14 13:37,guest,usbinsert,87.6,T1078
2026-01-14 01:06,admin,usbinsert,84.6,T1078
2026-01-14 11:47,user1,usbinsert,101.1,T1059
2026-01-14 00:53,user2,login,66.9,T1078
2026-01-14 15:34,admin,fileaccess,55.4,TA0008
2026-01-13 18:06,admin,usbinsert,111.6,T1078
2026-01-14 08:05,user2,login,40.4,TA0002
2026-01-14 07:53,user1,dataexfil,42.0,T1059
2026-01-13 17:59,user1,fileaccess,20.3,TA0002
2026-01-14 08:51,admin,login,16.2,TA0010
2026-01-14 11:45,user2,dataexfil,36.0,T1201
2026-01-14 17:15,user1,login,42.1,TA0004
2026-01-13 22:49,admin,dataexfil,19.3,T1078
2026-01-14 14:48,guest,privilegeescalation,95.1,TA0008
2026-01-13 21:35,user2,login,38.6,TA0002
2026-01-13 19:33,user1,fileaccess,46.0,TA0010
2026-01-14 09:04,user1,dataexfil,36.0,TA0004
2026-01-14 06:11,user1,usbinsert,94.6,T1078
2026-01-14 11:32,guest,usbinsert,90.5,T1201
2026-01-14 11:20,user1,login,45.5,T1201
2026-01-14 05:24,user2,fileaccess,64.7,T1201
2026-01-14 00:00,user2,usbinsert,97.5,TA0008
2026-01-14 03:22,guest,privilegeescalation,101.5,T1078
2026-01-14 08:29,admin,dataexfil,64.2,TA0010
2026-01-14 03:22,user2,dataexfil,58.9,T1201
2026-01-14 08:30,user1,fileaccess,48.1,T1059
2026-01-14 07:55,admin,privilegeescalation,111.6,TA0008
2026-01-14 03:46,user1,fileaccess,32.7,TA0002
2026-01-14 11:18,user1,usbinsert,137.1,TA0004
2026-01-14 13:04,user2,privilegeescalation,97.9,T1078
2026-01-14 04:24,user1,dataexfil,60.2,T1078
2026-01-14 00:12,user2,usbinsert,104.8,T1078
2026-01-13 22:47,admin,login,55.0,TA0010
2026-01-14 17:12,guest,login,72.4,T1201
2026-01-13 19:49,user1,usbinsert,96.9,TA0008
2026-01-14 11:16,user2,usbinsert,69.7,TA0001
2026-01-13 20:10,user1,login,79.9,TA0001
2026-01-14 14:08,user1,dataexfil,39.9,TA0004
2026-01-14 00:26,guest,login,37.1,TA0010
2026-01-13 22:36,user2,login,52.9,T1078
2026-01-13 20:45,admin,login,44.3,TA0008
2026-01-13 22:17,user1,dataexfil,56.5,TA0008
2026-01-14 17:04,guest,login,68.2,TA0004
2026-01-14 11:41,user2,privilegeescalation,71.0,T1059
2026-01-13 21:04,guest,fileaccess,17.6,T1201
2026-01-14 13:16,admin,privilegeescalation,118.1,TA0002
2026-01-14 02:06,user1,usbinsert,84.6,T1078
2026-01-14 03:09,guest,privilegeescalation,77.0,TA0010
2026-01-14 09:49,user1,fileaccess,77.4,TA0004
2026-01-13 19:57,guest,fileaccess,55.6,TA0008
2026-01-14 16:40,user2,usbinsert,101.9,T1078
2026-01-13 20:06,user1,fileaccess,18.1,TA0004
2026-01-14 03:15,admin,login,52.1,TA0010
2026-01-14 17:08,user1,usbinsert,60.7,T1201
2026-01-14 00:17,user1,dataexfil,39.3,T1059
2026-01-14 06:03,admin,usbinsert,76.3,T1059
2026-01-14 06:18,user1,login,28.0,TA0010
2026-01-14 16:00,user2,usbinsert,85.5,TA0010
2026-01-14 01:29,user1,privilegeescalation,94.6,TA0001
2026-01-14 17:06,admin,login,63.9,TA0010
2026-01-14 14:23,guest,fileaccess,26.3,TA0002
2026-01-14 11:59,admin,fileaccess,69.8,T1059
2026-01-14 10:40,guest,usbinsert,105.3,TA0008
2026-01-14 02:29,user2,dataexfil,78.2,T1078
2026-01-14 00:02,admin,privilegeescalation,102.1,T1059
2026-01-14 04:26,user2,usbinsert,113.5,T1059
2026-01-13 17:38,user2,usbinsert,112.0,T1078
2026-01-13 21:32,user2,privilegeescalation,112.6,T1059
2026-01-14 09:01,user2,login,65.5,TA0010
2026-01-14 04:35,user2,usbinsert,71.4,TA0001
2026-01-14 03:27,guest,fileaccess,56.0,TA0001
2026-01-14 10:05,admin,usbinsert,99.6,T1201
2026-01-13 23:57,guest,fileaccess,68.4,T1078
2026-01-14 15:52,user2,login,26.5,T1078
2026-01-14 14:45,guest,fileaccess,55.4,TA0002
2026-01-13 20:02,user1,usbinsert,105.6,TA0010
2026-01-14 12:07,user1,dataexfil,49.0,TA0002
2026-01-14 00:21,admin,login,54.4,TA0001
2026-01-14 03:18,user2,dataexfil,35.1,TA0001
2026-01-13 22:10,user1,usbinsert,76.3,TA0001
2026-01-14 03:29,user1,fileaccess,51.3,TA0008
2026-01-14 06:20,guest,login,30.2,T1201
2026-01-14 14:11,guest,usbinsert,86.5,T1078
2026-01-14 13:28,user1,login,52.3,TA0008
2026-01-14 04:40,admin,usbinsert,105.0,TA0010
2026-01-13 22:12,guest,login,18.6,T1059
2026-01-14 03:03,admin,login,56.9,TA0001
2026-01-14 07:22,user1,privilegeescalation,109.2,TA0008
2026-01-14 09:23,user2,usbinsert,101.7,TA0010
2026-01-14 14:15,user1,privilegeescalation,71.6,TA0010
2026-01-14 08:06,guest,privilegeescalation,105.0,TA0004
2026-01-13 18:27,user1,login,65.4,T1059
2026-01-13 22:48,user2,login,40.7,T1078
2026-01-13 23:57,user2,login,43.7,TA0008
2026-01-14 03:18,user2,fileaccess,82.0,T1201
2026-01-14 04:58,admin,privilegeescalation,100.0,TA0010
2026-01-14 01:40,user1,login,56.6,T1078
2026-01-13 23:29,user1,privilegeescalation,85.4,TA0008
2026-01-14 11:48,admin,login,60.5,TA0002
2026-01-13 20:02,user2,login,31.9,T1078
2026-01-14 17:21,user1,login,64.3,TA0002
2026-01-14 05:47,guest,usbinsert,82.4,TA0002
2026-01-14 00:48,user2,dataexfil,47.6,T1059
2026-01-14 14:35,user2,privilegeescalation,107.0,TA0001
2026-01-14 07:05,user1,privilegeescalation,124.3,TA0001
2026-01-14 05:38,guest,fileaccess,83.9,T1201
2026-01-14 03:15,guest,login,70.8,TA0008
2026-01-14 07:40,user2,privilegeescalation,120.3,TA0010
2026-01-14 10:09,admin,usbinsert,131.7,T1078
2026-01-13 18:40,user1,fileaccess,30.0,T1201
2026-01-14 07:10,user1,login,47.7,TA0008
2026-01-13 23:57,user1,fileaccess,50.3,TA0008
2026-01-13 19:13,guest,login,74.3,T1201
2026-01-13 23:07,user1,usbinsert,101.2,TA0010
2026-01-13 20:48,user2,privilegeescalation,128.8,T1201
2026-01-14 05:15,guest,fileaccess,61.4,T1201
2026-01-14 03:08,user2,login,68.4,TA0002
2026-01-14 06:57,user2,fileaccess,46.6,TA0008
2026-01-14 03:12,guest,login,43.3,T1201
2026-01-14 00:03,admin,dataexfil,50.7,TA0001
2026-01-14 06:10,guest,usbinsert,108.5,TA0008
2026-01-14 01:07,user2,dataexfil,29.6,TA0002
2026-01-14 17:28,admin,privilegeescalation,83.0,T1078
2026-01-14 05:55,user2,dataexfil,62.3,TA0001
2026-01-13 21:55,admin,privilegeescalation,92.2,T1059
2026-01-14 05:25,guest,privilegeescalation,97.9,T1078
2026-01-14 02:12,user2,usbinsert,110.9,TA0002
2026-01-14 01:41,admin,usbinsert,114.0,TA0002
2026-01-13 17:34,user1,privilegeescalation,102.3,T1059
2026-01-14 07:30,admin,login,52.3,TA0008
2026-01-14 09:17,guest,dataexfil,33.2,T1201
2026-01-14 01:25,user1,fileaccess,48.9,T1078
2026-01-14 06:07,admin,login,48.6,TA0002
2026-01-13 18:15,admin,usbinsert,113.9,TA0004
2026-01-14 14:01,user1,fileaccess,67.1,T1078
2026-01-14 05:51,admin,privilegeescalation,113.9,TA0001
2026-01-14 17:31,user1,privilegeescalation,91.1,T1059
2026-01-14 11:14,guest,login,79.1,TA0008
2026-01-13 18:15,guest,login,51.8,TA0001
2026-01-14 09:52,user2,privilegeescalation,123.0,TA0010
2026-01-13 18:40,admin,usbinsert,106.0,TA0008
2026-01-13 21:42,user2,usbinsert,111.9,T1201
2026-01-14 17:31,user2,fileaccess,61.1,T1201
2026-01-14 03:21,admin,dataexfil,25.4,T1059
2026-01-14 04:20,guest,fileaccess,22.9,TA0002
2026-01-13 19:30,user2,usbinsert,107.8,TA0010
2026-01-14 16:44,user1,fileaccess,35.0,T1078
2026-01-13 23:17,guest,fileaccess,48.0,TA0008
